DefaultSC.A1ModJulian     DefaultSC.EarthMJ2000Eq.X   DefaultSC.EarthMJ2000Eq.Y   DefaultSC.EarthMJ2000Eq.Z   DefaultSC.EarthMJ2000Eq.VX   DefaultSC.EarthMJ2000Eq.VY   DefaultSC.EarthMJ2000Eq.VZ   DefaultSC.ElapsedSecs     
21545.08018345433         2378.64731599194            -0.1525766169079713         6578.407939996768           -7.094577177685748           -4.253293054153754e-05       2.559758283672126            6960.000000055879         
21545.08087789878         1948.307731512625           -0.154990925850525          6718.129465694132           -7.245084240159131           -3.782096943836537e-05       2.096011634742403            7019.999999937136         
21545.08157234322         1509.841955192871           -0.1571001987059616         6829.754983100112           -7.365358007094237           -3.236278463950794e-05       1.623548449621483            7080.000000132713         
21545.08226678767         1065.079350115824           -0.1588594051957713         6912.820092323188           -7.454906956903383           -2.615238072738263e-05       1.144326765591576            7140.00000001397          
21545.08296123211         615.8750385395306           -0.1602236212983669         6966.978693789738           -7.513364191133404           -1.91993451644896e-05        0.6603306398075548           7199.999999895226         
21545.08365567656         164.1023887953008           -0.1611489682138045         6992.004324437967           -7.540488563190933           -1.152889759693546e-05       0.1735626479135466           7260.000000090804         
21545.084350121           -288.3545545378388          -0.1615935393109527         6987.791043579124           -7.536165442118164           -3.181442286572003e-06       -0.3139636256122618          7319.99999997206          
21545.08504456544         -739.6086755457744          -0.1615182858535031         6954.353867914489           -7.50040711929819            5.788352910129091e-06        -0.8002311062599063          7379.999999853317         
21545.08573900989         -1187.777405668347          -0.1608878342516535         6891.828755090419           -7.433352861025742           1.531290959199232e-05        -1.283226759888602           7440.000000048894         
21545.08643345433         -1630.990334876145          -0.1596712105942932         6800.472135011546           -7.33526860472932            2.531346562805628e-05        -1.760949137466284           7499.999999930151         
21545.08712789878         -2067.396793760056          -0.1578424521038808         6680.659987991678           -7.206546291548847           3.570210456105209e-05        -2.231415935876284           7560.000000125729         
21545.08782234322         -2495.173384376164          -0.1553810897982337         6532.88646878019            -7.047702823227891           4.638400491221797e-05        -2.692671574252099           7620.000000006985         
21545.08851678767         -2912.531436837927          -0.1522724918164686         6357.762075631407           -6.859378627125658           5.725982009399035e-05        -3.142794781873398           7679.999999888241         
21545.08921123211         -3317.724367571239          -0.1485080623552117         6156.011363951148           -6.642335809819193           6.822809595108471e-05        -3.579906189212084           7740.000000083819         
21545.08990567656         -3709.054913901076          -0.1440852967272361         5928.470204713908           -6.397455877445137           7.918763399777531e-05        -4.002175908441266           7799.999999965075         
21545.090600121           -4084.882218286623          -0.1390076984803025         5676.082588839623           -6.125736999776329           9.003971213509794e-05        -4.40783108382981            7859.999999846332         
21545.09129456545         -4443.628734138549          -0.133284569553178          5399.89698008021            -5.828290795149806           0.0001006900836480582        -4.795163386183581           7920.00000004191          
21545.09198900989         -4783.786923816041          -0.1269306888903259         5101.062220707803           -5.506338614818657           0.000111050685886636         -5.162536419117337           7979.999999923166         
21545.09268345434         -5103.925718192895          -0.1199658986360517         4780.822996417842           -5.161207308100908           0.0001210410045856362        -5.50839299871182            8040.000000118744         
21545.09337789878         -5402.696706181194          -0.1124146197962025         4440.514869344275           -4.794324453805257           0.0001305890557164167        -5.831262262286918           8100                      
21545.09407234322         -5678.840021883885          -0.1043053210160414         4081.558890899271           -4.407213048740418           0.0001396319645480685        -6.129766556850746           8159.999999881256         
21545.09476678767         -5931.189896683475          -0.09566996479655134        3705.455809249877           -4.001485650533347           0.0001481161397559006        -6.402628053492805           8220.000000076834         
21545.09546123211         -6158.679843623661          -0.08654345507035641        3313.779889570275           -3.578837979324103           0.0001559970581465437        -6.648675030776985           8279.99999995809          
21545.09615567656         -6360.347441953734          -0.07696310858417767        2908.172368690397           -3.141041990970168           0.0001632386931388716        -6.866847768225165           8340.000000153668         
21545.096850121           -6535.338690718415          -0.06696817009777417        2490.334569321064           -2.689938442952553           0.0001698126349455993        -7.056203990393882           8400.000000034925         
21545.09754456544         -6682.911901810913          -0.05659938811758907        2062.02070258681            -2.227428982979586           0.0001756969636883247        -7.215923802924612           8459.999999916181         
21545.09823900989         -6802.441104971017          -0.04589866389826535        1625.030391050628           -1.755467799068437           0.0001808749465504565        -7.345314064335966           8520.000000111759         
21545.09893345433         -6893.418939793785          -0.03490878195418927        1181.200947679435           -1.276052878378022           0.0001853336369705527        -7.443812141221275           8579.999999993015         
21545.09962789878         -6955.459012892278          -0.02367322553954642        732.3994491857115           -0.7912169300004601          0.0001890624567409149        -7.510988999866933           8639.999999874271         
21545.10032234322         -6988.297701888308          -0.01223607569341601        280.5146448050789           -0.303018034030081           0.0001920518415685507        -7.546551594016198           8700.000000069849         
21545.10101678767         -6991.795391831637          -0.0006419877297559413      -172.5512562459484          0.1864699147237133           0.0001942920261437618        -7.550344516424428           8759.999999951106         
21545.10171123211         -6965.937133899872          0.01106376529630229         -624.890873710247           0.6751668952492544           0.0001957720371172857        -7.522350890793734           8820.000000146683         
21545.10240567656         -6910.83272072576           0.02283519640690717         -1074.599975590527          1.160996504642663            0.0001964789514757385        -7.462692490406363           8880.00000002794          
21545.103100121           -6826.716177343387          0.03462547312174379         -1519.785781256931          1.641895680096453            0.0001963974643107628        -7.371629080030088           8939.999999909196         
21545.10379456545         -6713.94467144021           0.04638676997743507         -1958.575201917293          2.115824320456743            0.0001955097943951775        -7.249556988151124           9000.000000104774         
21545.10448900989         -6572.996851244853          0.05807012585065831         -2389.12297274202           2.580774730982633            0.0001937959391866767        -7.097006926987729           9059.99999998603          
21545.10518345433         -6404.470623867381          0.06962532695690676         -2809.619632285369          3.034780818394228            0.0001912342732476436        -6.914641087729803           9119.999999867287         
21545.10587789878         -6209.080391139077          0.08100083551998902         -3218.299306774096          3.475926968370794            0.0001878024668995218        -6.703249547720896           9180.000000062864         
21545.10657234322         -5987.653763879639          0.09214378221558717         -3613.44725929077           3.902356544206448            0.0001834786854849285        -6.463746034549623           9239.999999944121         
21545.10726678767         -5741.127778968672          0.1030000376656873          -3993.407166793001          4.312279953137526            0.0001782430149746234        -6.197163098980115           9300.000000139698         
21545.10796123211         -5470.544646547693          0.1135143746181633          -4356.588091197133          4.703982235659019            0.0001720790472370557        -5.904646754101185           9360.000000020955         
21545.10865567655         -5177.047057077724          0.1236307281568184          -4701.471114319525          5.075830142638758            0.0001649755491589945        -5.58745064184272            9419.999999902211         
21545.109350121           -4861.873079794657          0.1332925565254795          -5026.61561020609           5.426278674875614            0.0001569281332984157        -5.246929789991937           9480.000000097789         
21545.11004456544         -4526.350685330179          0.1424433001295269          -5330.665132182728          5.753877069573101            0.0001479408458004689        -4.884534023010221           9539.999999979045         
21545.11073900989         -4171.891925911395          0.151026931242339           -5612.35289571795           6.05727422765018             0.000138027588420442         -4.501801088348729           9599.999999860302         
21545.11143345433         -3799.986806650732          0.1589885820957158          -5870.506841801078          6.335223584540709            0.0001272132969600851        -4.100349556708518           9660.000000055879         
21545.11212789878         -3412.196881041843          0.16627523460779            -6104.054268911624          6.586587434826788            0.0001155348068487845        -3.68187154998225            9719.999999937136         
21545.11282234322         -3010.148602957765          0.1728364512143109          -6312.026024707662          6.810340727442751            0.0001030413493311394        -3.248125344705753           9780.000000132713         
21545.11351678767         -2595.526466288854          0.1786251232850189          -6493.560251230351          7.005574353069677            8.979463574228354e-05        -2.8009278920487             9840.00000001397          
21545.11421123211         -2170.065961955216          0.1835982115704561          -6647.905679664992          7.17149794858233             7.586850498143105e-05        -2.342147288028992           9899.999999895226         
21545.11490567656         -1735.54638048174           0.1877174521783993          -6774.424472494349          7.307442244956357            6.134812744177965e-05        -1.873695220111305           9960.000000090804         
21545.115600121           -1293.783486734923          0.1909500017400128          -6872.594612227654          7.412860984920232            4.632877772947289e-05        -1.397519409012672           10019.99999997206         
21545.11629456544         -846.6220918867843          0.193268996738947           -6942.011836810426          7.487332434950054            3.091420744009788e-05        -0.9155960577357877          10079.99999985332         
21545.11698900989         -395.9285462810112          0.1946540043887259          -6982.391122358076          7.530560513133983            1.521466696908325e-05        -0.4299223138977419          10140.00000004889         
21545.11768345433         56.41682429366149           0.1950913458974935          -6993.567714068859          7.542375550217603            -6.553580667310997e-07       0.05749125341863162          10199.99999993015         
21545.11837789878         508.5273173079144           0.1945742772791252          -6975.497706132639          7.522734696070738            -1.657961751392946e-05       0.5446281645908365           10260.00000012573         
21545.11907234322         958.517466127304            0.1931030179312976          -6928.258171244047          7.471721978210169            -3.244268491538142e-05       1.029473532544615            10320.00000000698         
21545.11976678767         1404.510645755938           0.1906846227774466          -6852.046840040286          7.389548013206996            -4.813256744230097e-05       1.5100215629743              10379.99999988824         
21545.12046123211         1844.646650743614           0.1873326996398596          -6747.18133050533           7.276549366133437            -6.354323841139241e-05       1.984283055774059            10440.00000008382         
21545.12115567656         2277.08922386114            0.1830669794269243          -6614.097927199235          7.133187547974618            -7.857699496320448e-05       2.450292909477338            10499.99999996508         
21545.121850121           2700.033513404622           0.1779127524506639          -6453.349910163323          6.960047636424335            -9.314654797197185e-05       2.906117626982572            10559.99999984633         
21545.12254456545         3111.713436002895           0.1719001894793194          -6265.605433587424          6.757836501933769            -0.0001071767614349749       3.349862816288334            10620.00000004191         
21545.12323900989         3510.408920635907           0.1650635707487939          -6051.644954859061          6.527380618467866            -0.0001206059705068549       3.779680674609403            10679.99999992317         
21545.12393345434         3894.453008298              0.1574404499412863          -5812.358215486829          6.269623437267775            -0.000133386823612817        4.193777438360851            10740.00000011874         
21545.12462789878         4262.238780436155           0.149070782880855           -5548.740776624659          5.985622302082215            -0.0001454866119433235       4.590420775353385            10800                     
21545.12532234322         4612.226088039261           0.1399960523048263          -5261.890113527696          5.676544885822201            -0.0001568870697000657       4.967947089411211            10859.99999988126         
21545.12601678767         4942.948052128694           0.1302584204478155          -4953.00127523579           5.343665131366858            -0.0001675836491211453       5.324768701760862            10920.00000007683         
21545.12671123211         5253.017305477421           0.1198999403255177          -4623.362118083405          4.98835868321278             -0.0001775842946795317       5.65938086818069             10979.99999995809         
21545.12740567656         5541.131944732299           0.1089618545115524          -4274.34812423892           4.612097801687635            -0.0001869077613890108       5.970368586252737            11040.00000015367         
